minutes_year,minutes_date,minutes_location,conference,district,meeting,state,members_general,members_white,members_colored,members_indian,url,notes
1819,,,Virginia,James River,Richmond,,,202,100,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Virginia,James River,Hanover,,,365,45,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Virginia,James River,Williamsburg,,,437,50,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Virginia,James River,Gloucester,,,1037,51,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Virginia,James River,Orange,,,304,41,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Virginia,James River,Columbia,,,346,43,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Virginia,James River,Amherst,,,491,68,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Baltimore,Fell's Point,,,838,286,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Baltimore,Baltimore city,,,2650,1365,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Baltimore,Baltimore cir.,,,720,204,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Baltimore,Great Falls,,,728,215,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Baltimore,Montgomery,,,673,644,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Baltimore,Severn,,,668,727,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Baltimore,Annapolis,,,195,244,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Baltimore,Calvert,,,816,1513,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Baltimore,Prince George's,,,280,715,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Potomac,Berkley,,,1082,243,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Potomac,Winchester,,,722,222,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Potomac,Loudoun,,,687,240,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Potomac,Stafford,,,338,38,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Potomac,Lancaster,,,824,131,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Potomac,Fairfax,,,400,204,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Potomac,Alexandria,,,342,180,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Potomac,Georgetown,,,336,285,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Potomac,Foundry,,,166,47,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Potomac,Washington,,,143,124,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Potomac,Fredericksburg,,,104,5,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Greenbrier,Rockingham,,,473,105,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Greenbrier,Staunton,,,149,96,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Greenbrier,Bottetourt,,,267,87,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Greenbrier,New River,,,467,44,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Greenbrier,Monroe,,,275,12,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Greenbrier,Greenbrier,,,396,52,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Greenbrier,Pendleton,,,308,32,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Greenbrier,Alleghany,,,745,111,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Carlisle,Harford,,,685,276,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Carlisle,Carlisle,,,665,12,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Carlisle,York,,,111,11,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Carlisle,Huntingdon,,,640,9,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Carlisle,Juniatta,,,231,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Carlisle,Bedford,,,248,10,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Carlisle,Somerset,,,319,12,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Carlisle,Auckwick,,,594,8,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Carlisle,Chambersburg,,,598,195,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Carlisle,Frederick,,,868,403,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Monongahela,Monongahela and Randolph,,,480,22,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Monongahela,Harrison,,,704,2,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Monongahela,Greensfield,,,550,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Monongahela,East Wheeling,,,300,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Monongahela,Ohio,,,632,91,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Monongahela,Pittsburg,,,350,7,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Monongahela,Connelsville and Mahoning,,,410,2,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Baltimore,Monongahela,Redstone,,,651,30,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=337,
1819,,,Philadelphia,Schuylkill,St. George's,,,1825,94,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,Schuylkill,Union,,,458,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,Schuylkill,Kensington,,,196,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,Schuylkill,St. John's,,,338,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,Schuylkill,Bristol,,,515,27,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,Schuylkill,Dauphin,,,430,7,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,Schuylkill,Lancaster,,,597,19,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,Schuylkill,Chester,,,730,86,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,Schuylkill,Wilmington,,,215,68,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,Chesapeake,Smyrna,,,784,506,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,Chesapeake,Dover,,,957,529,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,Chesapeake,Caroline,,,841,321,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,Chesapeake,Talbot,,,839,682,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,Chesapeake,Queen Ann's,,,760,721,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,Chesapeake,Kent,,,374,417,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,Chesapeake,Cecil,,,801,328,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,Delaware,Cambridge,,,864,529,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,Delaware,Dorchester,,,871,569,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,Delaware,Somerset,,,677,480,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,Delaware,Annamessex,,,828,637,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,Delaware,Accomack,,,868,424,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,Delaware,Snow Hill,,,685,627,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,Delaware,Lewistown,,,931,311,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,Delaware,Milford,,,892,440,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,New Jersey,Trenton,,,230,1,,,
1819,,,Philadelphia,New Jersey,Trenton Cir.,,,392,38,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,New Jersey,Burlington,,,642,78,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,New Jersey,Gloucester,,,812,8,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,New Jersey,Cumberland,,,781,23,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,New Jersey,Salem,,,941,84,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,New Jersey,New Brunswick,,,,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,New Jersey,New Mills,,,681,21,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,New Jersey,Freehold,,,590,30,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,New Jersey,Essex and Staten Island,,,495,22,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,New Jersey,Bergen,,,460,15,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,New Jersey,Asbury,,,494,11,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,Philadelphia,New Jersey,Sussex and Hamburg,,,841,8,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,New York,New York,,,2339,50,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,New York,Zion and Asbury,,,,791,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,New York,Brooklyn,,,198,122,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,New York,New Rochelle,,,545,40,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,New York,Courtlandt,,,535,19,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,New York,Croton,,,528,22,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,New York,Stamford,,,250,6,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,New York,Suffolk,,,442,23,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,New York,Sag Harbour,,,66,1,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,New York,Jamaica,,,577,141,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Rhinebeck,Dutchess,,,732,35,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Rhinebeck,Rhinebeck,,,604,17,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Rhinebeck,Pittsfield,,,451,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Rhinebeck,Granville,,,520,1,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Rhinebeck,Middletown,,,108,11,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Rhinebeck,Durham,,,402,2,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Rhinebeck,Burlington,,,340,2,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Rhinebeck,Goshen,,,425,1,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Rhinebeck,New Haven,,,36,35,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Rhinebeck,Stratford,,,439,7,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Rhinebeck,Redding,,,575,5,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Ashgrove,Cambridge,,,447,8,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Ashgrove,Troy,,,376,8,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Ashgrove,Warren,,,244,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Ashgrove,Montgomery,,,577,11,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Ashgrove,Saratoga,,,593,5,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Ashgrove,Chatham,,,640,3,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Ashgrove,Leyden,,,325,1,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Ashgrove,Pittstown,,,245,6,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Ashgrove,Pownal,,,331,4,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Champlain,Brandon,,,793,3,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Champlain,Middlebury,,,83,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Champlain,Charlotte,,,504,3,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Champlain,St. Albans,,,466,2,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Champlain,Stowe,,,460,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Champlain,Dunham,,,164,1,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Champlain,Grand Isle,,,221,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Champlain,Plattsburg,,,500,3,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Champlain,Ticonderoga,,,188,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Champlain,Chazy,,,70,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Hudson River,Albany,,,212,19,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Hudson River,Albany cir.,,,541,10,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Hudson River,Schenectady,,,118,8,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Hudson River,Schenectady circuit,,,378,1,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Hudson River,Sharon,,,553,3,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Hudson River,Delaware,,,745,2,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Hudson River,Newburg,,,599,15,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Hudson River,New Windsor,,,425,5,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New York,Hudson River,Sullivan,,,273,3,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,New London,New London,,,270,10,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,New London,New London circuit,,,610,39,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,New London,Tolland,,,360,4,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,New London,Pomfret,,,306,7,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,New London,Ashburnham,,,378,4,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,New London,Needham,,,281,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,New London,Providence,,,135,15,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,New London,Warwick,,,111,3,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,New London,Bristol,,,137,11,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,New London,Rhode Island,,,101,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,New London,Somerset and Mansfield,,,353,3,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Boston,New Bedford,,,77,3,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Boston,Nantucket,,,282,14,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Boston,Vineyard,,,77,5,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Boston,Falmouth,,,73,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Boston,Sandwich and Barnstable,,,180,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Boston,Harwich,,,100,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Boston,Wellfleet,,,185,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Boston,Scituate,,,116,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Boston,Boston and Charlestown,,,461,33,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Boston,Malden,,,115,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Boston,Lynn,,,254,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Boston,Marblehead,,,98,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Boston,Salisbury,,,75,1,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Boston,Portsmouth and Greenland,,,196,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Boston,Newmarket,,,74,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Boston,Poplin,,,225,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,New Hampshire,Landaff,,,440,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,New Hampshire,Stratford,,,114,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,New Hampshire,Conway,,,229,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,New Hampshire,Tuftonborough,,,121,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,New Hampshire,Rochester,,,244,1,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,New Hampshire,Pembroke,,,186,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,New Hampshire,Bridgewater,,,261,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,New Hampshire,Canaan,,,149,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Vermont,Wethersfield,,,308,1,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Vermont,Unity,,,235,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Vermont,Barnard,,,270,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Vermont,Vershire,,,186,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Vermont,Barre,,,386,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Vermont,Athens,,,140,2,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Vermont,Danville,,,400,3,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Vermont,Craftsbury,,,92,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Vermont,Stanstead and St. Francis,,,229,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
1819,,,New England,Portland,Portland,,,140,2,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=338,
